Post_ID,User_ID,Timestamp,Post_Content,Likes,Shares,Comments,Sentiment_Score
318,9975,2024-01-14 14:04:00,This is a sample post about social media trends!,3042,3151,2751,-0.66
319,7864,2024-01-13 11:50:00,This is a sample post about social media trends!,9367,2146,1185,0.81
320,7033,2024-01-30 06:41:00,This is a sample post about social media trends!,6902,2204,591,-0.42
321,8754,2024-02-25 22:22:00,This is a sample post about social media trends!,8508,90,154,-0.68
322,6424,2024-01-30 03:51:00,This is a sample post about social media trends!,1950,932,2352,0.99
323,1349,2024-02-05 19:26:00,This is a sample post about social media trends!,8248,687,1944,0.21
324,1338,2024-01-07 12:23:00,This is a sample post about social media trends!,4809,845,2419,0.27
325,2453,2024-02-11 16:59:00,This is a sample post about social media trends!,6990,1287,2190,0.59
326,2501,2024-01-23 03:09:00,This is a sample post about social media trends!,9863,284,2581,0.27
327,8146,2024-01-15 08:24:00,This is a sample post about social media trends!,24,1017,1735,0.1
328,9745,2024-02-24 01:00:00,This is a sample post about social media trends!,8872,695,1332,-0.49
329,6764,2024-02-22 11:24:00,This is a sample post about social media trends!,9191,4594,2694,-0.01
330,8003,2024-01-04 08:45:00,This is a sample post about social media trends!,1384,4162,1253,-0.88
331,7865,2024-01-25 15:34:00,This is a sample post about social media trends!,6236,1706,1410,0.5
332,7397,2024-02-08 17:19:00,This is a sample post about social media trends!,9567,378,1556,0.34
333,6525,2024-02-25 07:03:00,This is a sample post about social media trends!,282,514,2419,-0.75
334,9330,2024-03-04 16:08:00,This is a sample post about social media trends!,9860,4367,1900,0.64
335,4417,2024-02-23 23:13:00,This is a sample post about social media trends!,9213,1822,1993,0.99
336,5227,2024-02-25 17:43:00,This is a sample post about social media trends!,6623,1489,1509,-0.62
337,9675,2024-02-27 20:43:00,This is a sample post about social media trends!,3580,4825,875,0.74
338,7567,2024-01-01 14:40:00,This is a sample post about social media trends!,1153,4020,2804,-0.97
339,7825,2024-01-09 12:03:00,This is a sample post about social media trends!,3763,3859,823,0.66
340,3991,2024-03-04 17:56:00,This is a sample post about social media trends!,4503,4737,199,0.31
341,8308,2024-01-09 14:39:00,This is a sample post about social media trends!,5049,3936,1996,0.08
342,3417,2024-03-01 18:33:00,This is a sample post about social media trends!,2816,4354,1990,0.3
343,6297,2024-03-01 21:15:00,This is a sample post about social media trends!,945,932,2941,-0.68
344,2296,2024-02-04 09:32:00,This is a sample post about social media trends!,1589,3678,287,-0.64
345,4160,2024-02-12 13:56:00,This is a sample post about social media trends!,7333,1924,299,-0.47
346,2347,2024-02-22 17:42:00,This is a sample post about social media trends!,5240,3905,2656,0.66
347,5594,2024-01-02 21:56:00,This is a sample post about social media trends!,4879,3487,612,-0.36
348,1769,2024-01-23 15:43:00,This is a sample post about social media trends!,3318,2018,2998,0.16
349,9522,2024-02-04 02:12:00,This is a sample post about social media trends!,3255,2386,2586,-0.37
350,6597,2024-02-23 22:04:00,This is a sample post about social media trends!,2967,3839,1525,-0.19
351,3109,2024-02-07 19:36:00,This is a sample post about social media trends!,2897,3793,2197,0.96
352,7707,2024-02-25 22:33:00,This is a sample post about social media trends!,2136,1182,598,0.79
353,3696,2024-02-22 09:11:00,This is a sample post about social media trends!,6369,144,754,-0.86
354,1151,2024-01-05 15:18:00,This is a sample post about social media trends!,5513,3607,2357,0.78
355,8762,2024-01-13 15:36:00,This is a sample post about social media trends!,4370,1629,213,0.84
356,5303,2024-02-10 02:18:00,This is a sample post about social media trends!,5797,3390,2013,0.11
357,8705,2024-03-02 10:57:00,This is a sample post about social media trends!,1138,2794,2918,0.01
358,8230,2024-02-15 01:15:00,This is a sample post about social media trends!,4228,4703,2644,0.59
359,9876,2024-01-16 05:33:00,This is a sample post about social media trends!,6672,101,2627,-0.51
360,7099,2024-02-18 08:50:00,This is a sample post about social media trends!,6088,3032,1360,0.42
361,5956,2024-02-13 21:16:00,This is a sample post about social media trends!,7951,3894,147,-0.82
362,4431,2024-01-28 10:48:00,This is a sample post about social media trends!,2386,3792,385,-0.53
363,8465,2024-02-13 12:18:00,This is a sample post about social media trends!,6835,4034,619,0.36
364,3183,2024-01-12 19:15:00,This is a sample post about social media trends!,6565,898,2302,-0.82
365,5249,2024-03-07 08:44:00,This is a sample post about social media trends!,8733,2702,767,-0.78
366,9782,2024-02-16 00:23:00,This is a sample post about social media trends!,7159,4039,2598,0.29
367,5254,2024-03-02 00:27:00,This is a sample post about social media trends!,1506,4922,1352,-0.51
368,7317,2024-01-22 05:46:00,This is a sample post about social media trends!,230,669,911,0.08
369,7751,2024-01-19 22:26:00,This is a sample post about social media trends!,5927,1544,2993,0.83
370,4782,2024-02-21 06:53:00,This is a sample post about social media trends!,1482,4063,2810,-0.11
371,1013,2024-02-07 08:37:00,This is a sample post about social media trends!,833,680,1095,0.83
372,6662,2024-01-07 14:48:00,This is a sample post about social media trends!,9128,2069,1309,-0.56
373,5489,2024-01-11 01:59:00,This is a sample post about social media trends!,4790,2143,1503,-0.13
374,8519,2024-02-03 23:30:00,This is a sample post about social media trends!,8985,3477,757,0.56
375,4602,2024-02-07 09:33:00,This is a sample post about social media trends!,468,102,1626,0.81
376,1110,2024-01-15 10:25:00,This is a sample post about social media trends!,4240,3707,291,0.1
377,9893,2024-01-22 07:44:00,This is a sample post about social media trends!,7781,3418,489,-0.68
378,9917,2024-02-14 17:18:00,This is a sample post about social media trends!,7798,3018,2170,0.94
379,8296,2024-02-20 17:08:00,This is a sample post about social media trends!,7544,4328,2301,0.35
380,3738,2024-02-12 14:47:00,This is a sample post about social media trends!,5697,3986,1076,-0.48
381,8344,2024-01-15 07:24:00,This is a sample post about social media trends!,2865,1895,2109,0.85
382,9635,2024-01-18 17:52:00,This is a sample post about social media trends!,4145,4894,2022,-0.37
383,1342,2024-01-22 02:54:00,This is a sample post about social media trends!,3426,3649,722,0.73
384,4205,2024-02-13 12:49:00,This is a sample post about social media trends!,36,3031,388,-0.5
385,5188,2024-01-29 21:56:00,This is a sample post about social media trends!,9015,1699,2441,0.23
386,4176,2024-02-19 03:13:00,This is a sample post about social media trends!,3531,3092,2157,-0.88
387,7332,2024-02-05 10:20:00,This is a sample post about social media trends!,4179,3633,359,-0.95
388,2284,2024-01-10 01:34:00,This is a sample post about social media trends!,6262,4138,2222,-0.55
389,1479,2024-03-01 07:33:00,This is a sample post about social media trends!,669,4514,2499,0.33
390,2353,2024-02-14 20:19:00,This is a sample post about social media trends!,2434,749,1243,0.78
391,2655,2024-01-30 23:26:00,This is a sample post about social media trends!,7739,1780,1212,0.95
392,8894,2024-01-24 09:09:00,This is a sample post about social media trends!,8461,4575,1215,0.39
393,9307,2024-02-27 01:49:00,This is a sample post about social media trends!,1829,3104,624,-0.28
394,5690,2024-01-10 01:33:00,This is a sample post about social media trends!,5210,2659,772,0.38
395,3117,2024-03-09 07:48:00,This is a sample post about social media trends!,4626,4082,2896,0.25
396,9177,2024-02-17 00:31:00,This is a sample post about social media trends!,4490,653,2696,0.76
397,2354,2024-01-28 10:16:00,This is a sample post about social media trends!,3097,4417,933,0.19
398,5444,2024-02-18 08:45:00,This is a sample post about social media trends!,1056,4037,2944,0.81
399,2830,2024-02-23 07:02:00,This is a sample post about social media trends!,7089,3138,549,-0.48
400,6272,2024-02-15 18:40:00,This is a sample post about social media trends!,5412,1156,49,0.37
401,8579,2024-02-16 21:40:00,This is a sample post about social media trends!,6298,2514,2554,0.72
402,5581,2024-03-04 23:17:00,This is a sample post about social media trends!,6018,4275,813,0.12
403,6294,2024-01-14 08:40:00,This is a sample post about social media trends!,656,4330,477,0.79
404,1791,2024-01-20 21:07:00,This is a sample post about social media trends!,8920,2661,742,0.2
405,3150,2024-01-22 12:25:00,This is a sample post about social media trends!,1919,4700,2974,0.61
406,1641,2024-01-14 09:06:00,This is a sample post about social media trends!,4665,703,2970,0.97
407,4932,2024-03-08 12:55:00,This is a sample post about social media trends!,4176,4921,462,0.54
408,2691,2024-02-23 00:49:00,This is a sample post about social media trends!,9789,2908,2758,0.43
409,6865,2024-01-17 18:06:00,This is a sample post about social media trends!,6986,3693,1793,0.56
410,2673,2024-02-18 20:55:00,This is a sample post about social media trends!,1722,2582,106,0.54
411,8400,2024-02-23 11:26:00,This is a sample post about social media trends!,4962,1981,682,0.29
412,3689,2024-02-15 22:45:00,This is a sample post about social media trends!,799,383,2303,-0.49
413,8563,2024-01-10 19:57:00,This is a sample post about social media trends!,1534,4597,640,-0.18
414,1287,2024-01-16 08:00:00,This is a sample post about social media trends!,1348,1886,2835,-0.99
415,4302,2024-02-02 17:38:00,This is a sample post about social media trends!,6233,48,2128,0.55
416,3195,2024-02-18 05:24:00,This is a sample post about social media trends!,2313,1281,306,-0.89
417,1819,2024-01-13 02:07:00,This is a sample post about social media trends!,8990,388,2430,-0.03
418,2489,2024-01-18 23:41:00,This is a sample post about social media trends!,1397,3898,1200,-0.07
419,9337,2024-02-27 18:22:00,This is a sample post about social media trends!,1143,2089,333,-0.96
420,8877,2024-01-14 14:52:00,This is a sample post about social media trends!,1598,1481,269,-0.57
421,7119,2024-03-05 21:16:00,This is a sample post about social media trends!,9981,2324,907,0.52
422,8887,2024-03-07 13:37:00,This is a sample post about social media trends!,9356,2844,2143,-0.22
423,5801,2024-01-21 13:10:00,This is a sample post about social media trends!,926,69,2496,-0.58
424,2164,2024-03-03 21:56:00,This is a sample post about social media trends!,1887,4982,904,-0.54
425,4191,2024-01-05 10:24:00,This is a sample post about social media trends!,3233,4789,1807,0.54
426,8617,2024-02-16 21:50:00,This is a sample post about social media trends!,1291,2296,1218,0.02
427,7477,2024-02-18 17:41:00,This is a sample post about social media trends!,6168,2353,2847,0.16
428,6634,2024-02-14 14:52:00,This is a sample post about social media trends!,5183,2964,583,0.41
429,3530,2024-02-08 13:40:00,This is a sample post about social media trends!,5019,4253,756,0.94
430,5389,2024-02-20 04:31:00,This is a sample post about social media trends!,1277,2,607,0.63
431,2249,2024-02-05 03:30:00,This is a sample post about social media trends!,4540,2907,801,0.03
432,4551,2024-02-03 05:59:00,This is a sample post about social media trends!,6498,843,865,-0.15
433,9577,2024-03-01 07:05:00,This is a sample post about social media trends!,7402,3844,2804,-0.75
434,5737,2024-01-20 13:20:00,This is a sample post about social media trends!,6230,3371,100,-0.62
435,3537,2024-02-26 22:24:00,This is a sample post about social media trends!,7051,4458,2264,-0.11
436,1978,2024-01-16 02:43:00,This is a sample post about social media trends!,8973,1894,2188,0.16
437,6298,2024-01-19 08:44:00,This is a sample post about social media trends!,3983,3552,28,0.9
438,2629,2024-03-05 20:30:00,This is a sample post about social media trends!,9548,468,2739,0.11
439,4765,2024-02-16 05:34:00,This is a sample post about social media trends!,1023,1286,1989,-0.14
440,6486,2024-02-22 04:07:00,This is a sample post about social media trends!,8815,4473,609,0.17
441,5015,2024-02-11 03:06:00,This is a sample post about social media trends!,5181,2285,423,0.11
442,5167,2024-01-30 21:37:00,This is a sample post about social media trends!,4302,2087,155,-0.16
443,9199,2024-02-28 17:51:00,This is a sample post about social media trends!,4697,2130,1439,-0.77
444,2864,2024-02-28 16:04:00,This is a sample post about social media trends!,2872,2704,1506,-0.32
445,8394,2024-01-13 16:49:00,This is a sample post about social media trends!,1683,4475,1375,0.05
446,4301,2024-03-02 09:22:00,This is a sample post about social media trends!,818,3305,1621,-0.75
447,6609,2024-03-09 21:18:00,This is a sample post about social media trends!,3314,439,1243,0.67
448,3711,2024-01-14 16:49:00,This is a sample post about social media trends!,7075,505,2141,-0.93
449,3911,2024-02-11 15:11:00,This is a sample post about social media trends!,7389,631,2261,-0.94
450,4154,2024-01-17 21:08:00,This is a sample post about social media trends!,7392,132,793,-0.9
451,3038,2024-01-16 00:58:00,This is a sample post about social media trends!,239,2904,2817,-0.94
452,8343,2024-01-14 19:25:00,This is a sample post about social media trends!,8305,1737,2992,0.34
453,2513,2024-01-22 02:05:00,This is a sample post about social media trends!,8690,4334,2925,-0.08
454,9433,2024-03-07 09:15:00,This is a sample post about social media trends!,3055,4729,2010,0.08
455,7874,2024-01-25 10:04:00,This is a sample post about social media trends!,3835,2331,2473,-0.33
456,6195,2024-03-06 19:11:00,This is a sample post about social media trends!,3393,1871,833,-0.95
457,6143,2024-01-04 22:22:00,This is a sample post about social media trends!,2999,3733,1905,-0.39
458,4866,2024-01-15 10:00:00,This is a sample post about social media trends!,3540,408,50,-0.32
459,8373,2024-01-06 19:38:00,This is a sample post about social media trends!,135,1380,1149,0.1
460,7654,2024-02-19 16:01:00,This is a sample post about social media trends!,8112,1717,1543,0.01
461,5381,2024-02-15 02:16:00,This is a sample post about social media trends!,5974,4848,1173,-0.79
462,5067,2024-02-23 05:04:00,This is a sample post about social media trends!,320,223,108,0.0
